SS-2 Robot Pose Translated 
ID   x        y      
999  51.2197   3.2254 
1000  51.2615   3.2381 
1001  51.3037   3.2507 
1002  51.3456   3.2631 
1003  51.3877   3.2756 
1004  51.4297   3.2878 
1005  51.4718   3.3000 
1006  51.5139   3.3121 
1007  51.5559   3.3240 
1008  51.5981   3.3358 
1009  51.6404   3.3475 
1010  51.6826   3.3591 
1011  51.7249   3.3707 
1012  51.7672   3.3821 
1013  51.8096   3.3934 
1014  51.8520   3.4046 
1015  51.8944   3.4157 
1016  51.9367   3.4268 
1017  51.9793   3.4379 
1018  52.0216   3.4488 
1019  52.0642   3.4596 
1020  52.1062   3.4703 
1021  52.1493   3.4811 
1022  52.1916   3.4917 
1023  52.2331   3.5022 
1024  52.2768   3.5131 
1025  52.3193   3.5237 
1026  52.3618   3.5342 
1027  52.4044   3.5448 
1028  52.4469   3.5553 
1029  52.4892   3.5657 
1030  52.5319   3.5762 
1031  52.5741   3.5866 
1032  52.6172   3.5971 
1033  52.6592   3.6074 
1034  52.7014   3.6177 
1035  52.7446   3.6282 
1036  52.7869   3.6385 
1037  52.8304   3.6492 
1038  52.8731   3.6596 
1039  52.9152   3.6698 
1040  52.9560   3.6798 
1041  52.9999   3.6905 
1042  53.0436   3.7012 
1043  53.0855   3.7114 
1044  53.1274   3.7215 
1045  53.1714   3.7322 
1046  53.2141   3.7424 
1047  53.2558   3.7524 
1048  53.2990   3.7627 
1049  53.3427   3.7732 
1050  53.3854   3.7833 
1051  53.4281   3.7934 
1052  53.4703   3.8034 
1053  53.5124   3.8134 
1054  53.5560   3.8237 
1055  53.5983   3.8337 
1056  53.6409   3.8437 
1057  53.6826   3.8535 
1058  53.7262   3.8638 
1059  53.7674   3.8735 
1060  53.8118   3.8839 
1061  53.8550   3.8940 
1062  53.8975   3.9040 
1063  53.9407   3.9141 
1064  53.9834   3.9241 
1065  54.0255   3.9340 
1066  54.0678   3.9439 
1067  54.1110   3.9540 
1068  54.1534   3.9639 
1069  54.1966   3.9740 
1070  54.2393   3.9840 
1071  54.2821   3.9940 
1072  54.3245   4.0039 
1073  54.3678   4.0140 
1074  54.4103   4.0239 
1075  54.4532   4.0339 
1076  54.4958   4.0439 
1077  54.5389   4.0540 
1078  54.5816   4.0639 
1079  54.6247   4.0740 
1080  54.6665   4.0837 
1081  54.7091   4.0937 
1082  54.7530   4.1040 
1083  54.7943   4.1136 
1084  54.8361   4.1234 
1085  54.8804   4.1337 
1086  54.9240   4.1439 
1087  54.9667   4.1539 
1088  55.0090   4.1638 
1089  55.0518   4.1738 
1090  55.0942   4.1837 
1091  55.1370   4.1937 
1092  55.1801   4.2038 
1093  55.2229   4.2138 
1094  55.2654   4.2238 
1095  55.3082   4.2338 
1096  55.3512   4.2439 
1097  55.3940   4.2539 
1098  55.4368   4.2639 
1099  55.4784   4.2737 
1100  55.5195   4.2833 
1101  55.5631   4.2936 
1102  55.6074   4.3040 
1103  55.6502   4.3141 
1104  55.6930   4.3242 
1105  55.7358   4.3342 
1106  55.7785   4.3443 
1107  55.8204   4.3542 
1108  55.8632   4.3643 
1109  55.9066   4.3746 
1110  55.9495   4.3848 
1111  55.9914   4.3947 
1112  56.0341   4.4049 
1113  56.0774   4.4152 
1114  56.1202   4.4254 
1115  56.1629   4.4356 
1116  56.2048   4.4457 
1117  56.2479   4.4561 
1118  56.2909   4.4664 
1119  56.3336   4.4768 
1120  56.3762   4.4872 
1121  56.4189   4.4976 
1122  56.4615   4.5082 
1123  56.5041   4.5189 
1124  56.5466   4.5297 
1125  56.5894   4.5406 
1126  56.6318   4.5516 
1127  56.6733   4.5623 
1128  56.7162   4.5734 
1129  56.7597   4.5846 
1130  56.8010   4.5953 
1131  56.8446   4.6066 
1132  56.8876   4.6177 
1133  56.9299   4.6287 
1134  56.9727   4.6399 
1135  57.0147   4.6508 
1136  57.0577   4.6621 
1137  57.1004   4.6733 
1138  57.1430   4.6844 
1139  57.1854   4.6956 
1140  57.2271   4.7066 
1141  57.2704   4.7180 
1142  57.3117   4.7290 
1143  57.3546   4.7404 
1144  57.3979   4.7519 
1145  57.4399   4.7630 
1146  57.4829   4.7745 
1147  57.5252   4.7857 
1148  57.5676   4.7971 
1149  57.6095   4.8083 
1150  57.6521   4.8197 
1151  57.6951   4.8312 
1152  57.7377   4.8427 
1153  57.7799   4.8540 
1154  57.8225   4.8655 
1155  57.8646   4.8768 
1156  57.9072   4.8883 
1157  57.9496   4.8998 
1158  57.9915   4.9112 
1159  58.0343   4.9227 
1160  58.0762   4.9341 
1161  58.1179   4.9454 
1162  58.1612   4.9572 
1163  58.2035   4.9687 
1164  58.2455   4.9801 
1165  58.2874   4.9915 
1166  58.3300   5.0031 
1167  58.3723   5.0147 
1168  58.4145   5.0262 
1169  58.4564   5.0377 
1170  58.4987   5.0493 
1171  58.5408   5.0609 
1172  58.5827   5.0729 
1173  58.6248   5.0850 
1174  58.6667   5.0971 
1175  58.7086   5.1092 
1176  58.7505   5.1214 
1177  58.7924   5.1336 
1178  58.8342   5.1458 
1179  58.8759   5.1581 
1180  58.9173   5.1702 
1181  58.9594   5.1827 
1182  59.0013   5.1950 
1183  59.0426   5.2073 
1184  59.0849   5.2199 
1185  59.1267   5.2324 
1186  59.1685   5.2448 
1187  59.2103   5.2574 
1188  59.2518   5.2699 
1189  59.2939   5.2826 
1190  59.3355   5.2951 
1191  59.3774   5.3078 
1192  59.4185   5.3203 
1193  59.4605   5.3331 
1194  59.5025   5.3458 
1195  59.5446   5.3587 
1196  59.5859   5.3712 
1197  59.6273   5.3838 
1198  59.6699   5.3968 
1199  59.7119   5.4096 
1200  59.7537   5.4223 
1201  59.7953   5.4350 
1202  59.8362   5.4474 
1203  59.8787   5.4605 
1204  59.9198   5.4730 
1205  59.9623   5.4861 
1206  60.0047   5.4990 
1207  60.0462   5.5118 
1208  60.0873   5.5244 
1209  60.1295   5.5375 
1210  60.1704   5.5503 
1211  60.2131   5.5635 
1212  60.2556   5.5767 
1213  60.2971   5.5897 
1214  60.3394   5.6028 
1215  60.3812   5.6159 
1216  60.4231   5.6290 
1217  60.4646   5.6419 
1218  60.5054   5.6547 
1219  60.5469   5.6677 
1220  60.5905   5.6813 
1221  60.6323   5.6944 
1222  60.6742   5.7076 
1223  60.7160   5.7207 
1224  60.7579   5.7339 
1225  60.7992   5.7469 
1226  60.8405   5.7599 
1227  60.8835   5.7735 
1228  60.9253   5.7867 
1229  60.9671   5.8000 
1230  61.0088   5.8132 
1231  61.0509   5.8266 
1232  61.0927   5.8400 
1233  61.1343   5.8533 
1234  61.1757   5.8666 
1235  61.2179   5.8802 
1236  61.2602   5.8940 
1237  61.3016   5.9075 
1238  61.3420   5.9208 
1239  61.3833   5.9344 
1240  61.4268   5.9487 
1241  61.4689   5.9626 
1242  61.5106   5.9764 
1243  61.5523   5.9902 
1244  61.5939   6.0040 
1245  61.6360   6.0180 
1246  61.6775   6.0318 
1247  61.7203   6.0461 
1248  61.7622   6.0602 
1249  61.8040   6.0742 
1250  61.8453   6.0881 
1251  61.8871   6.1022 
1252  61.9284   6.1162 
1253  61.9701   6.1303 
1254  62.0121   6.1446 
1255  62.0537   6.1588 
1256  62.0956   6.1731 
1257  62.1372   6.1873 
1258  62.1788   6.2015 
1259  62.2203   6.2157 
1260  62.2619   6.2300 
1261  62.3035   6.2442 
1262  62.3449   6.2584 
1263  62.3857   6.2724 
1264  62.4275   6.2868 
1265  62.4697   6.3013 
1266  62.5113   6.3156 
1267  62.5528   6.3299 
1268  62.5938   6.3441 
1269  62.6353   6.3585 
1270  62.6762   6.3726 
1271  62.7181   6.3871 
1272  62.7601   6.4017 
1273  62.8016   6.4161 
1274  62.8430   6.4305 
1275  62.8844   6.4449 
1276  62.9258   6.4593 
1277  62.9671   6.4738 
1278  63.0085   6.4883 
1279  63.0498   6.5031 
1280  63.0903   6.5176 
1281  63.1302   6.5321 
1282  63.1727   6.5475 
1283  63.2147   6.5628 
1284  63.2557   6.5778 
1285  63.2968   6.5930 
1286  63.3377   6.6081 
1287  63.3775   6.6230 
1288  63.4189   6.6387 
1289  63.4605   6.6545 
1290  63.5014   6.6702 
1291  63.5409   6.6854 
1292  63.5824   6.7015 
1293  63.6238   6.7176 
1294  63.6645   6.7336 
1295  63.7041   6.7493 
1296  63.7452   6.7656 
1297  63.7855   6.7818 
1298  63.8264   6.7983 
1299  63.8674   6.8148 
1300  63.9079   6.8313 
1301  63.9483   6.8478 
1302  63.9886   6.8643 
1303  64.0283   6.8807 
1304  64.0687   6.8974 
1305  64.1096   6.9144 
1306  64.1495   6.9310 
1307  64.1901   6.9480 
1308  64.2294   6.9645 
1309  64.2701   6.9816 
1310  64.3106   6.9987 
1311  64.3504   7.0155 
1312  64.3909   7.0326 
1313  64.4309   7.0496 
1314  64.4712   7.0667 
1315  64.5111   7.0839 
1316  64.5512   7.1011 
1317  64.5910   7.1182 
1318  64.6312   7.1356 
1319  64.6711   7.1529 
1320  64.7109   7.1702 
1321  64.7507   7.1875 
1322  64.7901   7.2048 
1323  64.8301   7.2224 
1324  64.8698   7.2399 
1325  64.9092   7.2573 
1326  64.9491   7.2751 
1327  64.9884   7.2928 
1328  65.0282   7.3108 
1329  65.0675   7.3288 
1330  65.1071   7.3468 
1331  65.1465   7.3649 
1332  65.1858   7.3831 
1333  65.2251   7.4013 
1334  65.2643   7.4197 
1335  65.3035   7.4382 
1336  65.3425   7.4568 
1337  65.3813   7.4754 
1338  65.4203   7.4943 
1339  65.4591   7.5132 
1340  65.4978   7.5322 
1341  65.5366   7.5514 
1342  65.5752   7.5708 
1343  65.6135   7.5901 
1344  65.6522   7.6098 
1345  65.6906   7.6296 
1346  65.7289   7.6495 
1347  65.7671   7.6696 
1348  65.8049   7.6898 
1349  65.8431   7.7103 
1350  65.8806   7.7308 
1351  65.9182   7.7514 
1352  65.9566   7.7728 
1353  65.9942   7.7941 
1354  66.0316   7.8155 
1355  66.0690   7.8372 
1356  66.1060   7.8589 
1357  66.1426   7.8807 
1358  66.1801   7.9034 
1359  66.2164   7.9256 
1360  66.2538   7.9487 
1361  66.2901   7.9715 
1362  66.3256   7.9941 
1363  66.3632   8.0183 
1364  66.3994   8.0419 
1365  66.4355   8.0657 
1366  66.4712   8.0895 
1367  66.5064   8.1133 
1368  66.5428   8.1380 
1369  66.5777   8.1620 
1370  66.6138   8.1871 
1371  66.6486   8.2116 
1372  66.6846   8.2370 
1373  66.7197   8.2621 
1374  66.7542   8.2869 
1375  66.7900   8.3130 
1376  66.8249   8.3386 
1377  66.8596   8.3642 
1378  66.8942   8.3899 
1379  66.9288   8.4159 
1380  66.9629   8.4417 
1381  66.9963   8.4671 
1382  67.0311   8.4938 
1383  67.0659   8.5206 
1384  67.0995   8.5467 
1385  67.1339   8.5737 
1386  67.1679   8.6006 
1387  67.2010   8.6269 
1388  67.2333   8.6530 
1389  67.2674   8.6807 
1390  67.3016   8.7089 
1391  67.3347   8.7365 
1392  67.3676   8.7642 
1393  67.4003   8.7921 
1394  67.4327   8.8201 
1395  67.4649   8.8484 
1396  67.4971   8.8770 
1397  67.5289   8.9057 
1398  67.5600   8.9342 
1399  67.5910   8.9631 
1400  67.6231   8.9934 
1401  67.6539   9.0230 
1402  67.6838   9.0523 
1403  67.7140   9.0823 
1404  67.7451   9.1139 
1405  67.7744   9.1441 
1406  67.8036   9.1749 
1407  67.8330   9.2063 
1408  67.8616   9.2376 
1409  67.8905   9.2697 
1410  67.9181   9.3010 
1411  67.9474   9.3347 
1412  67.9751   9.3673 
1413  68.0025   9.4000 
1414  68.0301   9.4336 
1415  68.0560   9.4657 
1416  68.0829   9.4995 
1417  68.1103   9.5346 
1418  68.1364   9.5687 
1419  68.1623   9.6030 
1420  68.1871   9.6366 
1421  68.2124   9.6714 
1422  68.2376   9.7065 
1423  68.2623   9.7416 
1424  68.2869   9.7773 
1425  68.3101   9.8114 
1426  68.3339   9.8470 
1427  68.3581   9.8839 
1428  68.3812   9.9198 
1429  68.4040   9.9559 
1430  68.4259   9.9911 
1431  68.4482  10.0274 
1432  68.4706  10.0647 
1433  68.4921  10.1012 
1434  68.5135  10.1381 
1435  68.5347  10.1753 
1436  68.5555  10.2124 
1437  68.5759  10.2497 
1438  68.5960  10.2872 
1439  68.6159  10.3247 
1440  68.6348  10.3612 
1441  68.6543  10.3995 
1442  68.6736  10.4383 
1443  68.6920  10.4761 
1444  68.7099  10.5134 
1445  68.7283  10.5527 
1446  68.7464  10.5920 
1447  68.7636  10.6301 
1448  68.7803  10.6680 
1449  68.7973  10.7075 
1450  68.8143  10.7478 
1451  68.8306  10.7872 
1452  68.8466  10.8268 
1453  68.8620  10.8658 
1454  68.8769  10.9043 
1455  68.8923  10.9451 
1456  68.9074  10.9863 
1457  68.9220  11.0269 
1458  68.9357  11.0662 
1459  68.9495  11.1068 
1460  68.9633  11.1482 
1461  68.9761  11.1882 
1462  68.9887  11.2281 
1463  69.0015  11.2705 
1464  69.0137  11.3120 
1465  69.0251  11.3518 
1466  69.0368  11.3941 
1467  69.0479  11.4358 
1468  69.0584  11.4766 
1469  69.0688  11.5186 
1470  69.0788  11.5604 
1471  69.0883  11.6021 
1472  69.0974  11.6432 
1473  69.1061  11.6845 
1474  69.1147  11.7277 
1475  69.1229  11.7703 
1476  69.1305  11.8125 
1477  69.1378  11.8541 
1478  69.1448  11.8970 
1479  69.1514  11.9390 
1480  69.1578  11.9820 
1481  69.1638  12.0245 
1482  69.1694  12.0663 
1483  69.1749  12.1094 
1484  69.1801  12.1526 
1485  69.1850  12.1954 
1486  69.1896  12.2374 
1487  69.1941  12.2806 
1488  69.1984  12.3239 
1489  69.2024  12.3666 
1490  69.2062  12.4091 
1491  69.2100  12.4526 
1492  69.2135  12.4960 
1493  69.2169  12.5390 
1494  69.2201  12.5822 
1495  69.2233  12.6253 
1496  69.2263  12.6683 
1497  69.2293  12.7116 
1498  69.2321  12.7546 
1499  69.2349  12.7979 
1500  69.2376  12.8410 
1501  69.2403  12.8842 
1502  69.2430  12.9273 
1503  69.2455  12.9705 
1504  69.2480  13.0137 
1505  69.2504  13.0568 
1506  69.2527  13.1001 
1507  69.2550  13.1433 
1508  69.2573  13.1867 
1509  69.2594  13.2300 
1510  69.2615  13.2734 
1511  69.2636  13.3167 
1512  69.2656  13.3600 
1513  69.2676  13.4034 
1514  69.2695  13.4466 
1515  69.2714  13.4898 
1516  69.2732  13.5338 
1517  69.2749  13.5772 
1518  69.2765  13.6201 
1519  69.2781  13.6642 
1520  69.2797  13.7078 
1521  69.2812  13.7513 
1522  69.2827  13.7949 
1523  69.2842  13.8384 
1524  69.2856  13.8815 
1525  69.2870  13.9257 
1526  69.2883  13.9692 
1527  69.2896  14.0129 
1528  69.2909  14.0559 
1529  69.2921  14.1000 
1530  69.2934  14.1441 
1531  69.2946  14.1874 
1532  69.2957  14.2305 
1533  69.2969  14.2736 
1534  69.2980  14.3184 
1535  69.2991  14.3615 
1536  69.3002  14.4067 
1537  69.3012  14.4504 
1538  69.3022  14.4941 
1539  69.3031  14.5381 
1540  69.3041  14.5818 
1541  69.3050  14.6257 
1542  69.3059  14.6691 
1543  69.3068  14.7135 
1544  69.3077  14.7569 
1545  69.3085  14.8004 
1546  69.3094  14.8450 
1547  69.3103  14.8880 
1548  69.3112  14.9314 
1549  69.3121  14.9764 
1550  69.3129  15.0197 
1551  69.3138  15.0647 
1552  69.3147  15.1086 
1553  69.3155  15.1523 
1554  69.3164  15.1960 
1555  69.3173  15.2404 
1556  69.3181  15.2843 
1557  69.3189  15.3273 
1558  69.3198  15.3702 
1559  69.3206  15.4161 
1560  69.3215  15.4599 
1561  69.3223  15.5036 
1562  69.3231  15.5478 
1563  69.3239  15.5917 
1564  69.3247  15.6355 
1565  69.3255  15.6780 
1566  69.3262  15.7213 
1567  69.3271  15.7673 
1568  69.3278  15.8115 
1569  69.3286  15.8554 
1570  69.3293  15.8997 
1571  69.3301  15.9433 
1572  69.3308  15.9871 
1573  69.3315  16.0313 
1574  69.3322  16.0743 
1575  69.3329  16.1181 
1576  69.3336  16.1620 
1577  69.3342  16.2057 
1578  69.3349  16.2514 
1579  69.3356  16.2955 
1580  69.3362  16.3395 
1581  69.3368  16.3824 
1582  69.3374  16.4259 
1583  69.3381  16.4711 
1584  69.3386  16.5150 
1585  69.3392  16.5590 
1586  69.3398  16.6030 
1587  69.3404  16.6470 
1588  69.3410  16.6907 
1589  69.3415  16.7347 
1590  69.3421  16.7781 
1591  69.3426  16.8222 
1592  69.3431  16.8672 
1593  69.3437  16.9109 
1594  69.3442  16.9539 
1595  69.3447  16.9981 
1596  69.3452  17.0430 
1597  69.3457  17.0869 
1598  69.3462  17.1309 
1599  69.3466  17.1749 
1600  69.3470  17.2172 
1601  69.3474  17.2617 
1602  69.3478  17.3051 
1603  69.3481  17.3494 
1604  69.3484  17.3946 
1605  69.3486  17.4386 
1606  69.3488  17.4826 
1607  69.3489  17.5264 
1608  69.3490  17.5705 
1609  69.3491  17.6146 
1610  69.3492  17.6585 
1611  69.3492  17.7017 
1612  69.3493  17.7446 
1613  69.3493  17.7896 
1614  69.3494  17.8342 
1615  69.3494  17.8782 
1616  69.3494  17.9221 
1617  69.3495  17.9660 
1618  69.3495  18.0091 
1619  69.3495  18.0517 
1620  69.3496  18.0968 
1621  69.3496  18.1405 
1622  69.3496  18.1842 
1623  69.3497  18.2282 
1624  69.3497  18.2721 
1625  69.3497  18.3141 
1626  69.3497  18.3585 
1627  69.3498  18.4036 
1628  69.3498  18.4469 
1629  69.3498  18.4913 
1630  69.3498  18.5352 
1631  69.3499  18.5793 
1632  69.3499  18.6233 
1633  69.3499  18.6664 
1634  69.3499  18.7108 
1635  69.3499  18.7542 
1636  69.3500  18.7983 
1637  69.3500  18.8425 
1638  69.3500  18.8861 
1639  69.3500  18.9289 
1640  69.3500  18.9738 
1641  69.3501  19.0173 
1642  69.3501  19.0617 
1643  69.3501  19.1053 
1644  69.3501  19.1483 
1645  69.3501  19.1925 
1646  69.3501  19.2370 
1647  69.3501  19.2809 
1648  69.3502  19.3231 
1649  69.3502  19.3682 
1650  69.3502  19.4122 
1651  69.3502  19.4556 
1652  69.3502  19.4997 
1653  69.3502  19.5435 
1654  69.3502  19.5860 
1655  69.3502  19.6306 
1656  69.3502  19.6747 
1657  69.3503  19.7171 
1658  69.3503  19.7608 
1659  69.3503  19.8053 
1660  69.3503  19.8496 
1661  69.3503  19.8933 
1662  69.3503  19.9370 
1663  69.3503  19.9807 
1664  69.3503  20.0243 
1665  69.3503  20.0680 
1666  69.3503  20.1114 
1667  69.3503  20.1553 
1668  69.3503  20.1990 
1669  69.3503  20.2425 
1670  69.3503  20.2862 
1671  69.3504  20.3297 
1672  69.3504  20.3734 
1673  69.3504  20.4169 
1674  69.3504  20.4606 
1675  69.3504  20.5043 
1676  69.3504  20.5478 
1677  69.3504  20.5915 
1678  69.3504  20.6352 
1679  69.3504  20.6789 
1680  69.3504  20.7225 
1681  69.3504  20.7659 
1682  69.3504  20.8099 
1683  69.3504  20.8531 
1684  69.3504  20.8973 
1685  69.3504  20.9410 
1686  69.3504  20.9847 
1687  69.3504  21.0285 
1688  69.3504  21.0722 
1689  69.3504  21.1160 
1690  69.3504  21.1597 
1691  69.3504  21.2032 
1692  69.3504  21.2462 
1693  69.3504  21.2908 
1694  69.3504  21.3348 
1695  69.3504  21.3785 
1696  69.3504  21.4219 
1697  69.3504  21.4662 
1698  69.3504  21.5100 
1699  69.3504  21.5536 
1700  69.3504  21.5962 
1701  69.3504  21.6406 
1702  69.3504  21.6841 
1703  69.3504  21.7290 
1704  69.3504  21.7728 
1705  69.3504  21.8162 
1706  69.3504  21.8606 
1707  69.3504  21.9041 
1708  69.3504  21.9484 
1709  69.3504  21.9923 
1710  69.3504  22.0357 
1711  69.3504  22.0786 
1712  69.3504  22.1237 
1713  69.3504  22.1677 
1714  69.3504  22.2113 
1715  69.3504  22.2551 
1716  69.3504  22.2984 
1717  69.3504  22.3430 
1718  69.3504  22.3861 
1719  69.3504  22.4313 
1720  69.3504  22.4751 
1721  69.3504  22.5189 
1722  69.3504  22.5630 
1723  69.3504  22.6070 
1724  69.3504  22.6508 
1725  69.3504  22.6939 
1726  69.3504  22.7370 
1727  69.3504  22.7815 
1728  69.3504  22.8266 
1729  69.3503  22.8706 
1730  69.3503  22.9144 
1731  69.3503  22.9587 
1732  69.3503  23.0019 
1733  69.3502  23.0452 
1734  69.3502  23.0906 
1735  69.3501  23.1346 
1736  69.3501  23.1785 
1737  69.3500  23.2225 
1738  69.3500  23.2656 
1739  69.3499  23.3090 
1740  69.3498  23.3535 
1741  69.3498  23.3970 
1742  69.3497  23.4424 
1743  69.3496  23.4857 
1744  69.3495  23.5279 
1745  69.3494  23.5722 
1746  69.3493  23.6184 
1747  69.3492  23.6614 
1748  69.3491  23.7052 
1749  69.3490  23.7504 
1750  69.3489  23.7944 
1751  69.3488  23.8384 
1752  69.3487  23.8820 
1753  69.3486  23.9260 
1754  69.3485  23.9705 
1755  69.3483  24.0136 
1756  69.3482  24.0556 
1757  69.3480  24.1003 
1758  69.3479  24.1457 
1759  69.3477  24.1897 
1760  69.3476  24.2343 
1761  69.3474  24.2783 
1762  69.3473  24.3221 
1763  69.3471  24.3646 
1764  69.3470  24.4085 
1765  69.3468  24.4540 
1766  69.3466  24.4979 
1767  69.3464  24.5420 
1768  69.3462  24.5855 
1769  69.3460  24.6294 
1770  69.3458  24.6742 
1771  69.3456  24.7181 
1772  69.3454  24.7611 
1773  69.3452  24.8057 
1774  69.3450  24.8504 
1775  69.3448  24.8943 
1776  69.3445  24.9383 
1777  69.3443  24.9821 
1778  69.3441  25.0260 
1779  69.3439  25.0701 
1780  69.3436  25.1142 
1781  69.3434  25.1572 
1782  69.3431  25.2015 
1783  69.3429  25.2449 
1784  69.3426  25.2895 
1785  69.3423  25.3335 
1786  69.3421  25.3764 
1787  69.3418  25.4208 
1788  69.3415  25.4657 
1789  69.3412  25.5091 
1790  69.3410  25.5518 
1791  69.3407  25.5964 
1792  69.3404  25.6414 
1793  69.3401  25.6855 
1794  69.3397  25.7294 
1795  69.3395  25.7733 
1796  69.3391  25.8172 
1797  69.3388  25.8594 
1798  69.3385  25.9032 
1799  69.3382  25.9486 
1800  69.3379  25.9928 
1801  69.3375  26.0366 
1802  69.3372  26.0806 
1803  69.3368  26.1243 
1804  69.3365  26.1673 
1805  69.3362  26.2119 
1806  69.3358  26.2561 
1807  69.3355  26.2991 
1808  69.3351  26.3436 
1809  69.3347  26.3873 
1810  69.3344  26.4314 
1811  69.3340  26.4751 
1812  69.3336  26.5179 
1813  69.3333  26.5627 
1814  69.3329  26.6052 
1815  69.3325  26.6503 
1816  69.3321  26.6943 
1817  69.3317  26.7381 
1818  69.3313  26.7819 
1819  69.3309  26.8257 
1820  69.3305  26.8690 
1821  69.3301  26.9131 
1822  69.3297  26.9565 
1823  69.3293  27.0007 
1824  69.3289  27.0442 
1825  69.3285  27.0882 
1826  69.3280  27.1317 
1827  69.3276  27.1756 
1828  69.3272  27.2193 
1829  69.3268  27.2630 
1830  69.3264  27.3063 
1831  69.3259  27.3504 
1832  69.3255  27.3939 
1833  69.3250  27.4377 
1834  69.3246  27.4813 
1835  69.3242  27.5250 
1836  69.3237  27.5683 
1837  69.3233  27.6122 
1838  69.3228  27.6559 
1839  69.3224  27.6995 
1840  69.3219  27.7431 
1841  69.3215  27.7868 
1842  69.3210  27.8303 
1843  69.3206  27.8741 
1844  69.3201  27.9176 
1845  69.3197  27.9614 
1846  69.3192  28.0051 
1847  69.3187  28.0487 
1848  69.3183  28.0924 
1849  69.3178  28.1357 
1850  69.3173  28.1796 
1851  69.3169  28.2234 
1852  69.3164  28.2668 
1853  69.3159  28.3109 
1854  69.3154  28.3548 
1855  69.3150  28.3982 
1856  69.3145  28.4416 
1857  69.3140  28.4860 
1858  69.3135  28.5293 
1859  69.3131  28.5732 
1860  69.3126  28.6174 
1861  69.3121  28.6606 
1862  69.3116  28.7050 
1863  69.3111  28.7487 
1864  69.3106  28.7926 
1865  69.3102  28.8360 
1866  69.3097  28.8804 
1867  69.3092  28.9242 
1868  69.3087  28.9680 
1869  69.3082  29.0117 
1870  69.3077  29.0557 
1871  69.3072  29.0993 
1872  69.3067  29.1433 
1873  69.3063  29.1864 
1874  69.3058  29.2311 
1875  69.3053  29.2751 
1876  69.3048  29.3189 
1877  69.3043  29.3628 
1878  69.3038  29.4066 
1879  69.3033  29.4507 
1880  69.3029  29.4946 
1881  69.3024  29.5384 
1882  69.3019  29.5822 
1883  69.3014  29.6263 
1884  69.3009  29.6697 
1885  69.3004  29.7128 
1886  69.2999  29.7582 
1887  69.2995  29.8018 
1888  69.2990  29.8454 
1889  69.2985  29.8900 
1890  69.2980  29.9339 
1891  69.2975  29.9779 
1892  69.2971  30.0218 
1893  69.2966  30.0658 
1894  69.2961  30.1087 
1895  69.2957  30.1514 
1896  69.2952  30.1977 
1897  69.2947  30.2417 
1898  69.2942  30.2856 
1899  69.2938  30.3292 
1900  69.2933  30.3729 
1901  69.2928  30.4176 
1902  69.2924  30.4603 
1903  69.2919  30.5029 
1904  69.2914  30.5485 
1905  69.2910  30.5923 
1906  69.2905  30.6363 
1907  69.2900  30.6812 
1908  69.2896  30.7250 
1909  69.2891  30.7695 
1910  69.2887  30.8134 
1911  69.2882  30.8560 
1912  69.2878  30.8997 
1913  69.2873  30.9454 
1914  69.2869  30.9887 
1915  69.2864  31.0324 
1916  69.2860  31.0764 
